Ano;Cod Mun;Espécie;Produção (Ton)
2024;4119301;Tambaqui;0
2024;4119301;Tilapia;7,8
2024;4119301;Traira e trairao;0,19
2024;4119301;Truta;0
2024;4119301;Tucunare;0
2024;4119301;Outros peixes;0,48
2024;4119509;Carpa;0
2024;4119509;Curimata e Curimbata;0
2024;4119509;Dourado;0
2024;4119509;Jatuarana, piabanha e piracanjuba;0
2024;4119509;Lambari;0
2024;4119509;Matrinxa;0
2024;4119509;Pacu e patinga;0
2024;4119509;Piau, piapara, piaucu, piava;0
2024;4119509;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119509;Pirapitinga;0
2024;4119509;Pirarucu;0
2024;4119509;Tambacu, tambatinga;0
2024;4119509;Tambaqui;0
2024;4119509;Tilapia;31
2024;4119509;Traira e trairao;0
2024;4119509;Truta;0
2024;4119509;Tucunare;0
2024;4119509;Outros peixes;0
2024;4119608;Carpa;4,5
2024;4119608;Curimata e Curimbata;0
2024;4119608;Dourado;0
2024;4119608;Jatuarana, piabanha e piracanjuba;0
2024;4119608;Lambari;0
2024;4119608;Matrinxa;0
2024;4119608;Pacu e patinga;2
2024;4119608;Piau, piapara, piaucu, piava;0
2024;4119608;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119608;Pirapitinga;0
2024;4119608;Pirarucu;0
2024;4119608;Tambacu, tambatinga;0
2024;4119608;Tambaqui;0
2024;4119608;Tilapia;39,2
2024;4119608;Traira e trairao;0
2024;4119608;Truta;0
2024;4119608;Tucunare;0
2024;4119608;Outros peixes;1,5
2024;4119657;Carpa;0
2024;4119657;Curimata e Curimbata;0
2024;4119657;Dourado;0
2024;4119657;Jatuarana, piabanha e piracanjuba;0
2024;4119657;Lambari;0
2024;4119657;Matrinxa;0
2024;4119657;Pacu e patinga;0
2024;4119657;Piau, piapara, piaucu, piava;0
2024;4119657;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119657;Pirapitinga;0
2024;4119657;Pirarucu;0
2024;4119657;Tambacu, tambatinga;0
2024;4119657;Tambaqui;0
2024;4119657;Tilapia;45
2024;4119657;Traira e trairao;0
2024;4119657;Truta;0
2024;4119657;Tucunare;0
2024;4119657;Outros peixes;0
2024;4119707;Carpa;0
2024;4119707;Curimata e Curimbata;0
2024;4119707;Dourado;0
2024;4119707;Jatuarana, piabanha e piracanjuba;0
2024;4119707;Lambari;0
2024;4119707;Matrinxa;0
2024;4119707;Pacu e patinga;0
2024;4119707;Piau, piapara, piaucu, piava;0
2024;4119707;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119707;Pirapitinga;0
2024;4119707;Pirarucu;0
2024;4119707;Tambacu, tambatinga;0
2024;4119707;Tambaqui;0
2024;4119707;Tilapia;1
2024;4119707;Traira e trairao;0
2024;4119707;Truta;0
2024;4119707;Tucunare;0
2024;4119707;Outros peixes;0
2024;4119806;Carpa;59,85
2024;4119806;Curimata e Curimbata;0
2024;4119806;Dourado;0
2024;4119806;Jatuarana, piabanha e piracanjuba;0
2024;4119806;Lambari;0
2024;4119806;Matrinxa;0
2024;4119806;Pacu e patinga;1,59
2024;4119806;Piau, piapara, piaucu, piava;8,99
2024;4119806;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119806;Pirapitinga;0
2024;4119806;Pirarucu;0
2024;4119806;Tambacu, tambatinga;0,43
2024;4119806;Tambaqui;0
2024;4119806;Tilapia;170,4
2024;4119806;Traira e trairao;3,015
2024;4119806;Truta;0
2024;4119806;Tucunare;0
2024;4119806;Outros peixes;4,5
2024;4119905;Carpa;8,5
2024;4119905;Curimata e Curimbata;0
2024;4119905;Dourado;0
2024;4119905;Jatuarana, piabanha e piracanjuba;0
2024;4119905;Lambari;0
2024;4119905;Matrinxa;0
2024;4119905;Pacu e patinga;0
2024;4119905;Piau, piapara, piaucu, piava;0
2024;4119905;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119905;Pirapitinga;0
2024;4119905;Pirarucu;0
2024;4119905;Tambacu, tambatinga;0
2024;4119905;Tambaqui;0
2024;4119905;Tilapia;37
2024;4119905;Traira e trairao;0
2024;4119905;Truta;0
2024;4119905;Tucunare;0
2024;4119905;Outros peixes;0
2024;4119954;Carpa;0,75
2024;4119954;Curimata e Curimbata;0
2024;4119954;Dourado;0
2024;4119954;Jatuarana, piabanha e piracanjuba;0
2024;4119954;Lambari;0
2024;4119954;Matrinxa;0
2024;4119954;Pacu e patinga;0
2024;4119954;Piau, piapara, piaucu, piava;0
2024;4119954;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4119954;Pirapitinga;0
2024;4119954;Pirarucu;0
2024;4119954;Tambacu, tambatinga;0
2024;4119954;Tambaqui;0
2024;4119954;Tilapia;40
2024;4119954;Traira e trairao;0
2024;4119954;Truta;0
2024;4119954;Tucunare;0
2024;4119954;Outros peixes;0
2024;4120002;Carpa;0
2024;4120002;Curimata e Curimbata;0
2024;4120002;Dourado;0
2024;4120002;Jatuarana, piabanha e piracanjuba;0
2024;4120002;Lambari;0
2024;4120002;Matrinxa;0
2024;4120002;Pacu e patinga;0
2024;4120002;Piau, piapara, piaucu, piava;0
2024;4120002;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120002;Pirapitinga;0
2024;4120002;Pirarucu;0
2024;4120002;Tambacu, tambatinga;0
2024;4120002;Tambaqui;0
2024;4120002;Tilapia;12,5
2024;4120002;Traira e trairao;0
2024;4120002;Truta;0
2024;4120002;Tucunare;0
2024;4120002;Outros peixes;0
2024;4120150;Carpa;2,5
2024;4120150;Curimata e Curimbata;0
2024;4120150;Dourado;0
2024;4120150;Jatuarana, piabanha e piracanjuba;0
2024;4120150;Lambari;0
2024;4120150;Matrinxa;0
2024;4120150;Pacu e patinga;0,613
2024;4120150;Piau, piapara, piaucu, piava;0
2024;4120150;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120150;Pirapitinga;0
2024;4120150;Pirarucu;0
2024;4120150;Tambacu, tambatinga;0,1
2024;4120150;Tambaqui;0
2024;4120150;Tilapia;16,4
2024;4120150;Traira e trairao;1,8
2024;4120150;Truta;0
2024;4120150;Tucunare;0
2024;4120150;Outros peixes;1,11
2024;4120200;Carpa;0
2024;4120200;Curimata e Curimbata;0
2024;4120200;Dourado;0
2024;4120200;Jatuarana, piabanha e piracanjuba;0
2024;4120200;Lambari;0
2024;4120200;Matrinxa;0
2024;4120200;Pacu e patinga;5,2
2024;4120200;Piau, piapara, piaucu, piava;0
2024;4120200;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120200;Pirapitinga;0
2024;4120200;Pirarucu;0
2024;4120200;Tambacu, tambatinga;0
2024;4120200;Tambaqui;0
2024;4120200;Tilapia;2,25
2024;4120200;Traira e trairao;0
2024;4120200;Truta;0
2024;4120200;Tucunare;0
2024;4120200;Outros peixes;0
2024;4120309;Carpa;18,2
2024;4120309;Curimata e Curimbata;0
2024;4120309;Dourado;0
2024;4120309;Jatuarana, piabanha e piracanjuba;0
2024;4120309;Lambari;0
2024;4120309;Matrinxa;0
2024;4120309;Pacu e patinga;0
2024;4120309;Piau, piapara, piaucu, piava;0
2024;4120309;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120309;Pirapitinga;0
2024;4120309;Pirarucu;0
2024;4120309;Tambacu, tambatinga;0
2024;4120309;Tambaqui;0
2024;4120309;Tilapia;11
2024;4120309;Traira e trairao;0
2024;4120309;Truta;0
2024;4120309;Tucunare;0
2024;4120309;Outros peixes;0,6
2024;4120333;Carpa;0
2024;4120333;Curimata e Curimbata;0
2024;4120333;Dourado;0
2024;4120333;Jatuarana, piabanha e piracanjuba;0
2024;4120333;Lambari;0
2024;4120333;Matrinxa;0
2024;4120333;Pacu e patinga;0
2024;4120333;Piau, piapara, piaucu, piava;0
2024;4120333;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120333;Pirapitinga;0
2024;4120333;Pirarucu;0
2024;4120333;Tambacu, tambatinga;0
2024;4120333;Tambaqui;0
2024;4120333;Tilapia;3,1
2024;4120333;Traira e trairao;0
2024;4120333;Truta;0
2024;4120333;Tucunare;0
2024;4120333;Outros peixes;0
2024;4120358;Carpa;53
2024;4120358;Curimata e Curimbata;0
2024;4120358;Dourado;0
2024;4120358;Jatuarana, piabanha e piracanjuba;0
2024;4120358;Lambari;0
2024;4120358;Matrinxa;0
2024;4120358;Pacu e patinga;5,3
2024;4120358;Piau, piapara, piaucu, piava;0,05
2024;4120358;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120358;Pirapitinga;0
2024;4120358;Pirarucu;0
2024;4120358;Tambacu, tambatinga;5,056
2024;4120358;Tambaqui;0
2024;4120358;Tilapia;66,5
2024;4120358;Traira e trairao;2,54
2024;4120358;Truta;0
2024;4120358;Tucunare;0
2024;4120358;Outros peixes;2,8
2024;4120408;Carpa;0
2024;4120408;Curimata e Curimbata;0
2024;4120408;Dourado;0
2024;4120408;Jatuarana, piabanha e piracanjuba;0
2024;4120408;Lambari;0
2024;4120408;Matrinxa;0
2024;4120408;Pacu e patinga;0
2024;4120408;Piau, piapara, piaucu, piava;0
2024;4120408;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120408;Pirapitinga;0
2024;4120408;Pirarucu;0
2024;4120408;Tambacu, tambatinga;0
2024;4120408;Tambaqui;0
2024;4120408;Tilapia;3,15
2024;4120408;Traira e trairao;0
2024;4120408;Truta;0
2024;4120408;Tucunare;0
2024;4120408;Outros peixes;0
2024;4120507;Carpa;0
2024;4120507;Curimata e Curimbata;0
2024;4120507;Dourado;0
2024;4120507;Jatuarana, piabanha e piracanjuba;0
2024;4120507;Lambari;0
2024;4120507;Matrinxa;0
2024;4120507;Pacu e patinga;0
2024;4120507;Piau, piapara, piaucu, piava;0
2024;4120507;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120507;Pirapitinga;0
2024;4120507;Pirarucu;0
2024;4120507;Tambacu, tambatinga;0
2024;4120507;Tambaqui;0
2024;4120507;Tilapia;902,207
2024;4120507;Traira e trairao;0
2024;4120507;Truta;0
2024;4120507;Tucunare;0
2024;4120507;Outros peixes;0
2024;4120606;Carpa;87,5
2024;4120606;Curimata e Curimbata;0
2024;4120606;Dourado;0
2024;4120606;Jatuarana, piabanha e piracanjuba;0
2024;4120606;Lambari;0
2024;4120606;Matrinxa;0
2024;4120606;Pacu e patinga;2,38
2024;4120606;Piau, piapara, piaucu, piava;0
2024;4120606;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120606;Pirapitinga;0
2024;4120606;Pirarucu;0
2024;4120606;Tambacu, tambatinga;0
2024;4120606;Tambaqui;0
2024;4120606;Tilapia;820,56
2024;4120606;Traira e trairao;13,3
2024;4120606;Truta;0
2024;4120606;Tucunare;0
2024;4120606;Outros peixes;18,1
2024;4120655;Carpa;0
2024;4120655;Curimata e Curimbata;0
2024;4120655;Dourado;0
2024;4120655;Jatuarana, piabanha e piracanjuba;0
2024;4120655;Lambari;0
2024;4120655;Matrinxa;0
2024;4120655;Pacu e patinga;0
2024;4120655;Piau, piapara, piaucu, piava;0
2024;4120655;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120655;Pirapitinga;0
2024;4120655;Pirarucu;0
2024;4120655;Tambacu, tambatinga;0
2024;4120655;Tambaqui;0
2024;4120655;Tilapia;40
2024;4120655;Traira e trairao;0
2024;4120655;Truta;0
2024;4120655;Tucunare;0
2024;4120655;Outros peixes;0
2024;4120705;Carpa;0
2024;4120705;Curimata e Curimbata;0
2024;4120705;Dourado;0
2024;4120705;Jatuarana, piabanha e piracanjuba;0
2024;4120705;Lambari;0
2024;4120705;Matrinxa;0
2024;4120705;Pacu e patinga;0
2024;4120705;Piau, piapara, piaucu, piava;0
2024;4120705;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120705;Pirapitinga;0
2024;4120705;Pirarucu;0
2024;4120705;Tambacu, tambatinga;0
2024;4120705;Tambaqui;0
2024;4120705;Tilapia;11
2024;4120705;Traira e trairao;0
2024;4120705;Truta;0
2024;4120705;Tucunare;0
2024;4120705;Outros peixes;0
2024;4120804;Carpa;0
2024;4120804;Curimata e Curimbata;0
2024;4120804;Dourado;0
2024;4120804;Jatuarana, piabanha e piracanjuba;0
2024;4120804;Lambari;0
2024;4120804;Matrinxa;0
2024;4120804;Pacu e patinga;0
2024;4120804;Piau, piapara, piaucu, piava;0
2024;4120804;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120804;Pirapitinga;0
2024;4120804;Pirarucu;0
2024;4120804;Tambacu, tambatinga;0
2024;4120804;Tambaqui;0
2024;4120804;Tilapia;18,5
2024;4120804;Traira e trairao;0
2024;4120804;Truta;0
2024;4120804;Tucunare;0
2024;4120804;Outros peixes;0
2024;4120853;Carpa;17,5
2024;4120853;Curimata e Curimbata;0
2024;4120853;Dourado;0
2024;4120853;Jatuarana, piabanha e piracanjuba;0
2024;4120853;Lambari;0
2024;4120853;Matrinxa;0
2024;4120853;Pacu e patinga;0
2024;4120853;Piau, piapara, piaucu, piava;0
2024;4120853;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120853;Pirapitinga;0
2024;4120853;Pirarucu;0
2024;4120853;Tambacu, tambatinga;0
2024;4120853;Tambaqui;0
2024;4120853;Tilapia;2700
2024;4120853;Traira e trairao;0
2024;4120853;Truta;0
2024;4120853;Tucunare;0
2024;4120853;Outros peixes;0
2024;4120903;Carpa;6,5
2024;4120903;Curimata e Curimbata;0
2024;4120903;Dourado;0
2024;4120903;Jatuarana, piabanha e piracanjuba;0
2024;4120903;Lambari;0
2024;4120903;Matrinxa;0
2024;4120903;Pacu e patinga;1,8
2024;4120903;Piau, piapara, piaucu, piava;0
2024;4120903;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4120903;Pirapitinga;0
2024;4120903;Pirarucu;0
2024;4120903;Tambacu, tambatinga;0,21
2024;4120903;Tambaqui;0
2024;4120903;Tilapia;75
2024;4120903;Traira e trairao;1,4
2024;4120903;Truta;0
2024;4120903;Tucunare;0
2024;4120903;Outros peixes;3
2024;4121000;Carpa;3,1
2024;4121000;Curimata e Curimbata;0
2024;4121000;Dourado;0
2024;4121000;Jatuarana, piabanha e piracanjuba;0
2024;4121000;Lambari;0
2024;4121000;Matrinxa;0
2024;4121000;Pacu e patinga;7,2
2024;4121000;Piau, piapara, piaucu, piava;0
2024;4121000;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121000;Pirapitinga;0
2024;4121000;Pirarucu;0
2024;4121000;Tambacu, tambatinga;0
2024;4121000;Tambaqui;0
2024;4121000;Tilapia;34
2024;4121000;Traira e trairao;0
2024;4121000;Truta;0
2024;4121000;Tucunare;0
2024;4121000;Outros peixes;0
2024;4121109;Carpa;0
2024;4121109;Curimata e Curimbata;0
2024;4121109;Dourado;0
2024;4121109;Jatuarana, piabanha e piracanjuba;0
2024;4121109;Lambari;0
2024;4121109;Matrinxa;0
2024;4121109;Pacu e patinga;0
2024;4121109;Piau, piapara, piaucu, piava;0
2024;4121109;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121109;Pirapitinga;0
2024;4121109;Pirarucu;0
2024;4121109;Tambacu, tambatinga;0
2024;4121109;Tambaqui;0
2024;4121109;Tilapia;3
2024;4121109;Traira e trairao;0
2024;4121109;Truta;0
2024;4121109;Tucunare;0
2024;4121109;Outros peixes;0
2024;4121208;Carpa;7,8
2024;4121208;Curimata e Curimbata;0
2024;4121208;Dourado;0
2024;4121208;Jatuarana, piabanha e piracanjuba;0
2024;4121208;Lambari;0,09
2024;4121208;Matrinxa;0
2024;4121208;Pacu e patinga;0,15
2024;4121208;Piau, piapara, piaucu, piava;0
2024;4121208;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121208;Pirapitinga;0
2024;4121208;Pirarucu;0
2024;4121208;Tambacu, tambatinga;0
2024;4121208;Tambaqui;0
2024;4121208;Tilapia;22
2024;4121208;Traira e trairao;0
2024;4121208;Truta;0
2024;4121208;Tucunare;0
2024;4121208;Outros peixes;3
2024;4121257;Carpa;3
2024;4121257;Curimata e Curimbata;0
2024;4121257;Dourado;0
2024;4121257;Jatuarana, piabanha e piracanjuba;0
2024;4121257;Lambari;0
2024;4121257;Matrinxa;0
2024;4121257;Pacu e patinga;1,5
2024;4121257;Piau, piapara, piaucu, piava;0
2024;4121257;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121257;Pirapitinga;0
2024;4121257;Pirarucu;0
2024;4121257;Tambacu, tambatinga;0
2024;4121257;Tambaqui;0
2024;4121257;Tilapia;40
2024;4121257;Traira e trairao;0
2024;4121257;Truta;0
2024;4121257;Tucunare;0
2024;4121257;Outros peixes;0
2024;4121307;Carpa;0
2024;4121307;Curimata e Curimbata;0
2024;4121307;Dourado;0
2024;4121307;Jatuarana, piabanha e piracanjuba;0
2024;4121307;Lambari;0
2024;4121307;Matrinxa;0
2024;4121307;Pacu e patinga;0
2024;4121307;Piau, piapara, piaucu, piava;0
2024;4121307;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121307;Pirapitinga;0
2024;4121307;Pirarucu;0
2024;4121307;Tambacu, tambatinga;2
2024;4121307;Tambaqui;0
2024;4121307;Tilapia;45
2024;4121307;Traira e trairao;0
2024;4121307;Truta;0
2024;4121307;Tucunare;0
2024;4121307;Outros peixes;0
2024;4121356;Carpa;0
2024;4121356;Curimata e Curimbata;0
2024;4121356;Dourado;0
2024;4121356;Jatuarana, piabanha e piracanjuba;0
2024;4121356;Lambari;0
2024;4121356;Matrinxa;0
2024;4121356;Pacu e patinga;0
2024;4121356;Piau, piapara, piaucu, piava;0
2024;4121356;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121356;Pirapitinga;0
2024;4121356;Pirarucu;0
2024;4121356;Tambacu, tambatinga;0
2024;4121356;Tambaqui;0
2024;4121356;Tilapia;1394
2024;4121356;Traira e trairao;0
2024;4121356;Truta;0
2024;4121356;Tucunare;0
2024;4121356;Outros peixes;0
2024;4121406;Carpa;58,9
2024;4121406;Curimata e Curimbata;0
2024;4121406;Dourado;0
2024;4121406;Jatuarana, piabanha e piracanjuba;0
2024;4121406;Lambari;0
2024;4121406;Matrinxa;0
2024;4121406;Pacu e patinga;8,1
2024;4121406;Piau, piapara, piaucu, piava;0,05
2024;4121406;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121406;Pirapitinga;0
2024;4121406;Pirarucu;0
2024;4121406;Tambacu, tambatinga;8,02
2024;4121406;Tambaqui;0
2024;4121406;Tilapia;98,76
2024;4121406;Traira e trairao;5,8
2024;4121406;Truta;0
2024;4121406;Tucunare;0
2024;4121406;Outros peixes;3,25
2024;4121505;Carpa;13,18
2024;4121505;Curimata e Curimbata;0
2024;4121505;Dourado;0
2024;4121505;Jatuarana, piabanha e piracanjuba;0
2024;4121505;Lambari;0
2024;4121505;Matrinxa;0
2024;4121505;Pacu e patinga;0,315
2024;4121505;Piau, piapara, piaucu, piava;0
2024;4121505;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121505;Pirapitinga;0
2024;4121505;Pirarucu;0
2024;4121505;Tambacu, tambatinga;0
2024;4121505;Tambaqui;0
2024;4121505;Tilapia;44,58
2024;4121505;Traira e trairao;1,22
2024;4121505;Truta;0
2024;4121505;Tucunare;0
2024;4121505;Outros peixes;2,41
2024;4121604;Carpa;27
2024;4121604;Curimata e Curimbata;0
2024;4121604;Dourado;0
2024;4121604;Jatuarana, piabanha e piracanjuba;0
2024;4121604;Lambari;0,195
2024;4121604;Matrinxa;0
2024;4121604;Pacu e patinga;2
2024;4121604;Piau, piapara, piaucu, piava;0
2024;4121604;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121604;Pirapitinga;0
2024;4121604;Pirarucu;0
2024;4121604;Tambacu, tambatinga;0
2024;4121604;Tambaqui;0
2024;4121604;Tilapia;75
2024;4121604;Traira e trairao;3
2024;4121604;Truta;0
2024;4121604;Tucunare;0
2024;4121604;Outros peixes;1
2024;4121703;Carpa;0,354
2024;4121703;Curimata e Curimbata;0
2024;4121703;Dourado;0
2024;4121703;Jatuarana, piabanha e piracanjuba;0
2024;4121703;Lambari;0
2024;4121703;Matrinxa;0
2024;4121703;Pacu e patinga;0,13
2024;4121703;Piau, piapara, piaucu, piava;0
2024;4121703;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121703;Pirapitinga;0
2024;4121703;Pirarucu;0
2024;4121703;Tambacu, tambatinga;0
2024;4121703;Tambaqui;0
2024;4121703;Tilapia;0,489
2024;4121703;Traira e trairao;0
2024;4121703;Truta;0
2024;4121703;Tucunare;0
2024;4121703;Outros peixes;0,057
2024;4121752;Carpa;2,7
2024;4121752;Curimata e Curimbata;0
2024;4121752;Dourado;0
2024;4121752;Jatuarana, piabanha e piracanjuba;0
2024;4121752;Lambari;0
2024;4121752;Matrinxa;0
2024;4121752;Pacu e patinga;0,09
2024;4121752;Piau, piapara, piaucu, piava;0
2024;4121752;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121752;Pirapitinga;0
2024;4121752;Pirarucu;0
2024;4121752;Tambacu, tambatinga;0,1
2024;4121752;Tambaqui;0
2024;4121752;Tilapia;6,5
2024;4121752;Traira e trairao;0
2024;4121752;Truta;0
2024;4121752;Tucunare;0
2024;4121752;Outros peixes;0,26
2024;4121802;Carpa;0
2024;4121802;Curimata e Curimbata;0
2024;4121802;Dourado;0
2024;4121802;Jatuarana, piabanha e piracanjuba;0
2024;4121802;Lambari;0
2024;4121802;Matrinxa;0
2024;4121802;Pacu e patinga;20
2024;4121802;Piau, piapara, piaucu, piava;3
2024;4121802;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121802;Pirapitinga;0
2024;4121802;Pirarucu;0
2024;4121802;Tambacu, tambatinga;0
2024;4121802;Tambaqui;0
2024;4121802;Tilapia;130
2024;4121802;Traira e trairao;0
2024;4121802;Truta;0
2024;4121802;Tucunare;0
2024;4121802;Outros peixes;0
2024;4121901;Carpa;0
2024;4121901;Curimata e Curimbata;0
2024;4121901;Dourado;0
2024;4121901;Jatuarana, piabanha e piracanjuba;0
2024;4121901;Lambari;0
2024;4121901;Matrinxa;0
2024;4121901;Pacu e patinga;4
2024;4121901;Piau, piapara, piaucu, piava;0
2024;4121901;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4121901;Pirapitinga;0
2024;4121901;Pirarucu;0
2024;4121901;Tambacu, tambatinga;0
2024;4121901;Tambaqui;0
2024;4121901;Tilapia;14
2024;4121901;Traira e trairao;0
2024;4121901;Truta;0
2024;4121901;Tucunare;0
2024;4121901;Outros peixes;0
2024;4122008;Carpa;10
2024;4122008;Curimata e Curimbata;0
2024;4122008;Dourado;0
2024;4122008;Jatuarana, piabanha e piracanjuba;0
2024;4122008;Lambari;0
2024;4122008;Matrinxa;0
2024;4122008;Pacu e patinga;0
2024;4122008;Piau, piapara, piaucu, piava;0
2024;4122008;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122008;Pirapitinga;0
2024;4122008;Pirarucu;0
2024;4122008;Tambacu, tambatinga;0
2024;4122008;Tambaqui;0
2024;4122008;Tilapia;10
2024;4122008;Traira e trairao;0
2024;4122008;Truta;0
2024;4122008;Tucunare;0
2024;4122008;Outros peixes;0
2024;4122156;Carpa;3,565
2024;4122156;Curimata e Curimbata;0
2024;4122156;Dourado;0
2024;4122156;Jatuarana, piabanha e piracanjuba;0
2024;4122156;Lambari;0
2024;4122156;Matrinxa;0
2024;4122156;Pacu e patinga;0,51
2024;4122156;Piau, piapara, piaucu, piava;0
2024;4122156;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122156;Pirapitinga;0
2024;4122156;Pirarucu;0
2024;4122156;Tambacu, tambatinga;0,5
2024;4122156;Tambaqui;0
2024;4122156;Tilapia;24
2024;4122156;Traira e trairao;5
2024;4122156;Truta;0
2024;4122156;Tucunare;0
2024;4122156;Outros peixes;1
2024;4122172;Carpa;0
2024;4122172;Curimata e Curimbata;0
2024;4122172;Dourado;0
2024;4122172;Jatuarana, piabanha e piracanjuba;0
2024;4122172;Lambari;0
2024;4122172;Matrinxa;0
2024;4122172;Pacu e patinga;0
2024;4122172;Piau, piapara, piaucu, piava;0
2024;4122172;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122172;Pirapitinga;0
2024;4122172;Pirarucu;0
2024;4122172;Tambacu, tambatinga;0
2024;4122172;Tambaqui;0
2024;4122172;Tilapia;0
2024;4122172;Traira e trairao;0
2024;4122172;Truta;0
2024;4122172;Tucunare;0
2024;4122172;Outros peixes;0
2024;4122305;Carpa;4,1
2024;4122305;Curimata e Curimbata;0
2024;4122305;Dourado;0
2024;4122305;Jatuarana, piabanha e piracanjuba;0
2024;4122305;Lambari;0
2024;4122305;Matrinxa;0
2024;4122305;Pacu e patinga;0
2024;4122305;Piau, piapara, piaucu, piava;0
2024;4122305;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122305;Pirapitinga;0
2024;4122305;Pirarucu;0
2024;4122305;Tambacu, tambatinga;0
2024;4122305;Tambaqui;0
2024;4122305;Tilapia;12
2024;4122305;Traira e trairao;0
2024;4122305;Truta;0
2024;4122305;Tucunare;0
2024;4122305;Outros peixes;1,3
2024;4122404;Carpa;0
2024;4122404;Curimata e Curimbata;0
2024;4122404;Dourado;0
2024;4122404;Jatuarana, piabanha e piracanjuba;0
2024;4122404;Lambari;0
2024;4122404;Matrinxa;0
2024;4122404;Pacu e patinga;0
2024;4122404;Piau, piapara, piaucu, piava;0
2024;4122404;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122404;Pirapitinga;0
2024;4122404;Pirarucu;0
2024;4122404;Tambacu, tambatinga;0
2024;4122404;Tambaqui;0
2024;4122404;Tilapia;112
2024;4122404;Traira e trairao;0
2024;4122404;Truta;0
2024;4122404;Tucunare;0
2024;4122404;Outros peixes;0
2024;4122503;Carpa;0,75
2024;4122503;Curimata e Curimbata;0
2024;4122503;Dourado;0,05
2024;4122503;Jatuarana, piabanha e piracanjuba;0
2024;4122503;Lambari;0,045
2024;4122503;Matrinxa;0
2024;4122503;Pacu e patinga;0,58
2024;4122503;Piau, piapara, piaucu, piava;0
2024;4122503;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122503;Pirapitinga;0
2024;4122503;Pirarucu;0
2024;4122503;Tambacu, tambatinga;0
2024;4122503;Tambaqui;0
2024;4122503;Tilapia;25
2024;4122503;Traira e trairao;0,08
2024;4122503;Truta;0
2024;4122503;Tucunare;0
2024;4122503;Outros peixes;0,13
2024;4122602;Carpa;0
2024;4122602;Curimata e Curimbata;0
2024;4122602;Dourado;0
2024;4122602;Jatuarana, piabanha e piracanjuba;0
2024;4122602;Lambari;0
2024;4122602;Matrinxa;0
2024;4122602;Pacu e patinga;0
2024;4122602;Piau, piapara, piaucu, piava;0
2024;4122602;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122602;Pirapitinga;0
2024;4122602;Pirarucu;0
2024;4122602;Tambacu, tambatinga;0
2024;4122602;Tambaqui;0
2024;4122602;Tilapia;4,8
2024;4122602;Traira e trairao;0
2024;4122602;Truta;0
2024;4122602;Tucunare;0
2024;4122602;Outros peixes;0
2024;4122651;Carpa;6
2024;4122651;Curimata e Curimbata;0
2024;4122651;Dourado;0
2024;4122651;Jatuarana, piabanha e piracanjuba;0
2024;4122651;Lambari;0
2024;4122651;Matrinxa;0
2024;4122651;Pacu e patinga;1,2
2024;4122651;Piau, piapara, piaucu, piava;0
2024;4122651;Pintado, cachara, cachapira, pintachara, surubim;0
2024;4122651;Pirapitinga;0
2024;4122651;Pirarucu;0
2024;4122651;Tambacu, tambatinga;0
2024;4122651;Tambaqui;0
2024;4122651;Tilapia;15
2024;4122651;Traira e trairao;0
2024;4122651;Truta;0
